id,doi,year,title,authors,journal,abstract,provenance_techniques,provenance_count,decision,decision_reason,screener
openalex:W2069217542,10.1006/obhd.2000.2932,2001,Gain-Loss Framing and Choice: Separating Outcome Formulations from Descriptor Formulations,David R. Mandel,Organizational Behavior and Human Decision Processes,,loss-framing,1,include,OBHDP 2001 on gain-loss framing × choice separation of outcome vs descriptor formulations; eligible.,llm-claude-opus-4-7
openalex:W2113712671,10.1111/j.1559-1816.2001.tb01407.x,2001,Visual and Auditory Message Framing Effects on Tobacco Smoking<sup>1</sup>,"Tamera R. Schneider, Peter Salovey, Unto E. Pallonen, Norbert Mundorf, Nelson Smith, Wayne T. Steward",Journal of Applied Social Psychology,"Persuasive health messages can be framed to emphasize the benefits of adopting a health behavior (gains) or the risks of not adopting it (losses). This study examined the effects of message framing on beliefs, attitudes, and behaviors relevant to cigarette smoking. In video presentations about tobacco smoking, visual images and auditory voiceover content were framed either as gains or losses, yielding 4 message conditions. Undergraduates ( N = 437) attending a public university in New England were assigned randomly to view one of these messages. Gain‐framed messages about smoking in visual and auditory modalities shifted smoking‐related beliefs, attitudes, and behaviors in the direction of avoidance and cessation. Health‐communication experts, when promoting prevention behaviors like smoking avoidance or cessation, may wish to diverge from the tradition of using loss‐framed messages and fear appeals in this domain, and instead consider using gain‐framed appeals that present the advantages of not smoking.",gain-framing;loss-framing,2,include,J Applied Soc Psych 2001 study on visual + auditory framing × tobacco attitudes/behaviors; eligible.,llm-claude-opus-4-7
openalex:W2128110814,10.1037//0278-6133.20.4.256,2001,The effects of message framing and ethnic targeting on mammography use among low-income women.,"Tamera R. Schneider, Peter Salovey, Anne Marie Apanovitch, Judith Pizarro, Danielle McCarthy, Janet Zullo, Alexander J. Rothman",Health Psychology,"The authors examined the effects that differently framed and targeted health messages have on persuading low-income women to obtain screening mammograms. The authors recruited 752 women over 40 years of age from community health clinics and public housing developments and assigned the women randomly to view videos that were either gain or loss framed and either targeted specifically to their ethnic groups or multicultural. Loss-framed, multicultural messages were most persuasive. The advantage of loss-framed, multicultural messages was especially apparent for Anglo women and Latinas but not for African American women. These effects were stronger after 6 months than after 12 months.",loss-framing,1,include,Health Psych 2001 N=752 RCT on framing × ethnic targeting × mammography use; eligible.,llm-claude-opus-4-7
openalex:W2141229480,10.1080/10810730150501413,2001,Presenting Risk Information A Review of the Effects of Framing and other Manipulations on Patient Outcomes,A Edwards,Journal of Health Communication,"Discussing risks and benefits of treatments or care options is becoming an increasingly important part of modern health care. This paper reviews the literature about manipulations of risk and benefit information in the clinical setting. There is a paucity of evidence in this field, particularly when examining specific manipulations. Only three categories of manipulation had three or more studies. The available evidence shows that the way information is presented can have significant effects on decisions made. The largest effects are evident when relative risk information is presented, as compared with absolute risk data. In addition, ""loss framing"" is more effective in influencing screening uptake behaviors than ""gain framing"" (odds ratio 1.18 [95% confidence interval 1.01-1.38]). There is also a pattern of evidence from studies comparing simpler with more complex information, more data with less, and those comparing numerical with verbal descriptions of risks. These studies suggest that providing more information, and which is more understandable to the patient, is associated with improved patient knowledge and a greater wariness to take treatments or participate in trials. These findings can contribute to efforts to improve communication between professionals and patients.",gain-framing;loss-framing,2,include,J Health Communication 2001 systematic review of framing × risk-information manipulations in clinical decisions; eligible (review; primary studies eligible).,llm-claude-opus-4-7
openalex:W2012234420,10.1509/jmkr.40.1.54.19133,2003,"Affect, Framing, and Persuasion","Punam Anand Keller, Isaac M. Lipkus, Barbara K. Rimer",Journal of Marketing Research,"The authors conduct two experiments that indicate that the effectiveness of loss- versus gain-framed messages depends on the affective state of the message recipient. In Experiment 1, the authors find that participants induced with a positive mood are more persuaded by the loss-framed message, whereas participants induced with a negative mood are more persuaded by the gain-framed message. In addition, the authors observe that participants in a positive mood have higher risk estimates and lower costs in response to the loss frame than the gain frame, whereas the reverse is true for participants in a negative mood. The authors replicate these effects in Experiment 2 in which they measure rather than induce the participants' affective state.",gain-framing;loss-framing,2,include,JMR 2003 two experiments on affect × framing on persuasion; mood induction × loss/gain frame; risk estimates outcome; eligible per §2.,llm-claude-opus-4-7
openalex:W2116903854,10.1111/j.1559-1816.2003.tb02775.x,2003,Need for Cognition Moderates Responses to Framed Smoking‐Cessation Messages<sup>1</sup>,"Wayne T. Steward, Tamera R. Schneider, Judith Pizarro, Peter Salovey",Journal of Applied Social Psychology,"Smoking‐cessation messages usually emphasize the costs of continuing to smoke (loss‐framed). However, prospect theory suggests that messages that instead emphasize the benefits of quitting smoking (gain‐framed) could be more effective than loss‐framed messages because smoking cessation is likely viewed as a cancer‐prevention behavior with a certain rather than a risky outcome. In this study, smokers at public events read brochures containing brief gain‐ or loss‐framed smoking‐cessation messages. The influence of framing was moderated by participants' need for cognition (NFC). Individuals lower in NFC had greater intention to quit after reading a gain‐framed message than after reading a loss‐framed message a finding consistent with our predictions whereas framing did not affect the persuasiveness of messages among people higher in NFC.",gain-framing;loss-framing,2,include,J Applied Soc Psych 2003 study on need-for-cognition × framing × smoking cessation; eligible.,llm-claude-opus-4-7
doi:10.1002/9780470752937.ch19,10.1002/9780470752937.ch19,2004,"Framing, Loss Aversion, and Mental Accounting",Dilip Soman,Blackwell Handbook of Judgment and Decision Making,,loss-framing,1,include,Blackwell Handbook 2004 chapter on framing/loss-aversion/mental-accounting; eligible (review of empirical literature).,llm-claude-opus-4-7
openalex:W2139934956,10.1177/1359105305048556,2004,Message Framing and Pap Test Utilization among Women Attending a Community Health Clinic,"Susan E. Rivers, Peter Salovey, David Pizarro, Judith Pizarro, Tamera R. Schneider",Journal of Health Psychology,"In a randomized experiment, women (N = 441) watched either a loss- or gain-framed video emphasizing the prevention or detection functions of the Pap test to test the hypothesis that loss- and gain-framed messages differentially influence health behaviors depending on the risk involved in performing the behavior. As predicted, loss-framed messages emphasizing the costs of not detecting cervical cancer early (a risky behavior) and gain-framed messages emphasizing the benefits of preventing cervical cancer (a less risky behavior) were most persuasive in motivating women to obtain a Pap test.",gain-framing;loss-framing,2,include,"J Health Psych 2004 RCT N=441 on gain/loss framing for Pap test utilization × prevention/detection; eligible (RCT, framing, behavior outcome).",llm-claude-opus-4-7
openalex:W2170240570,10.1037/0278-6133.23.3.330,2004,Dispositional Motivations and Message Framing: A Test of the Congruency Hypothesis in College Students.,"Traci Mann, David K. Sherman, John A. Updegraff",Health Psychology,"The authors examined the congruency hypothesis that health messages framed to be concordant with dispositional motivations will be most effective in promoting health behaviors. Undergraduate students (N=63) completed a measure of approach/avoidance orientation (behavioral activation/inhibition system) and read a gain- or loss-framed message promoting flossing. Results support the congruency hypothesis: When given a loss-framed message, avoidance-oriented people reported flossing more than approach-oriented people, and when given a gain-framed message, approach-oriented people reported flossing more than avoidance-oriented people. Discussion centers on implications for health interventions and the route by which dispositional motivations affect health behaviors through message framing.",gain-framing;loss-framing,2,include,Health Psych 2004 N=63 experiment on framing × approach/avoidance disposition for flossing; eligible.,llm-claude-opus-4-7
openalex:W3125011042,10.1037/0022-3514.86.2.205,2004,Bringing the Frame Into Focus: The Influence of Regulatory Fit on Processing Fluency and Persuasion.,"Angela Y. Lee, Jennifer Aaker",Journal of Personality and Social Psychology,"This research demonstrates that people's goals associated with regulatory focus moderate the effect of message framing on persuasion. The results of 6 experiments show that appeals presented in gain frames are more persuasive when the message is promotion focused, whereas loss-framed appeals are more persuasive when the message is prevention focused. These regulatory focus effects suggesting heightened vigilance against negative outcomes and heightened eagerness toward positive outcomes are replicated when perceived risk is manipulated. Enhanced processing fluency leading to more favorable evaluations in conditions of compatibility appears to underlie these effects. The findings underscore the regulatory fit principle that accounts for the persuasiveness of message framing effects and highlight how processing fluency may contribute to the ""feeling right"" experience when the strategy of goal pursuit matches one's goal.",loss-framing;regulatory-fit,2,include,JPSP 2004 six experiments on regulatory fit × gain-loss framing on persuasion / processing fluency; eligible.,llm-claude-opus-4-7
openalex:W1999747209,10.1037/0278-6133.24.3.321,2005,Why Are You Bringing Up Condoms Now? The Effect of Message Content on Framing Effects of Condom Use Messages.,"Susan M. Kiene, William D. Barta, John M. Zelenski, D. Lisa Cothran",Health Psychology,"According to prospect theory (A. Tversky & D. Kahneman, 1981), messages advocating a low-risk (i.e., easy, low-cost) behavior are most effective if they stress the benefits of adherence (gain framed), whereas messages advocating a risky behavior are most effective if they stress the costs of nonadherence (loss framed). Although condom use is viewed as a low-risk behavior, it may entail risky interpersonal negotiations. Study 1 (N = 167) compared ratings of condom use messages advocating relational behaviors (e.g., discussing condoms) or health behaviors (e.g., carrying condoms). As predicted, loss-framed relational messages and gain-framed health messages received higher evaluations. Study 2 (N = 225) offers a replication and evidence of issue involvement and gender as moderators. Results are discussed with reference to the design of condom use messages.",gain-framing;loss-framing,2,include,"Health Psych 2005 N=167 study on framing × condom-use messages; eligible (experimental, framing, behavior outcome).",llm-claude-opus-4-7
openalex:W2013785133,10.1111/j.1559-1816.2005.tb02144.x,2005,Improving Attitudes Toward Prostate Examinations by Loss-Framed Appeals,"Paolo Cherubini, Rino Rumiati, D. Rossi, Fllippo Nigro, Antonio Calabrò",Journal of Applied Social Psychology,"One of the main causes of late diagnoses in prostate cancer is the aversive attitude toward prostate examinations. In this study, we analyze the efficacy of an informative pamphlet in changing that attitude. A randomized sample of north Italian men was given different versions of an informative pamphlet, obtained by systematically manipulating the message framing and emotional vividness. After reading the pamphlet, each participant completed an attitude questionnaire. Levels of anxiety and self-reported health status were measured using the STAI-X2 and the SF-36 questionnaires. Results show that loss-framed messages (i.e., messages highlighting the negative consequences of not doing the examinations) had a significant positive effect on attitudes toward the prostate screening, but the effect was rather small.",loss-framing,1,include,"J Applied Soc Psych 2005 RCT on loss-framed prostate-exam pamphlet × Italian men attitudes; eligible (RCT, framing, attitude/behavior outcome).",llm-claude-opus-4-7
openalex:W2087981664,10.1024/1421-0185.64.3.153,2005,How Children Reason about Gains and Losses: Framing Effects in Judgement and Choice,"Anne Schlottmann, Jane Tring",Swiss Journal of Psychology,"Three experiments considered how the positive or negative framing of decisions affects children’s EV (expected value) judgements and choices. In Experiment 1, 6- and 9-year-olds chose between a sure gain and a gamble or between a sure loss and a gamble, all with the same EV. Children preferred the sure thing more in the positive than negative frame, as also appears for adults. In Experiment 2, both frames involved potential losses. In their judgements, 6- and 9-year-olds used the normative multiplication rule for integrating risk and amount at risk, with minor frame differences, but when choosing between the same options, they were risk-averse in the save, risk-seeking in the loss frame. In Experiment 3, 5-year-olds used multiplication for saves, with an irregular pattern for losses. Overall, children’s judgements conform closely to normativity. At the same time, children’s choices, like adults’, show non-normative framing effects. This décalage may reflect the involvement of more intuitive processes in judgement than choice.",loss-framing,1,include,"Swiss J Psych 2005 three experiments on framing × children's EV judgments; eligible (experimental, framing, decision outcome — children meet §2.1 as decision-makers in commercial-analog gambles).",llm-claude-opus-4-7
openalex:W2052869868,10.1111/j.1460-2466.2006.00290.x,2006,The Strategic Use of Gain- and Loss-Framed Messages to Promote Healthy Behavior: How Theory Can Inform Practice,"Alexander J. Rothman, Roger D. Bartels, Jhon Wlaschin, Peter Salovey",Journal of Communication,"Message framing provides a theoretically grounded approach to the development of effective health messages. In this study, we review the state of research and theory on message framing (Rothman & Salovey, 1997), and how it can inform efforts to enhance health practices throughout the cancer care continuum. Gain-framed appeals are more effective when targeting behaviors that prevent the onset of disease, whereas loss-framed appeals are more effective when targeting behaviors that detect the presence of a disease. In light of these findings, we consider how message frames may affect other types of health behaviors and identify the need to understand better the processes that shape how people construe health behaviors.",gain-framing;loss-framing,2,include,Journal of Communication 2006 review on strategic use of gain/loss framing for cancer-care behavior; eligible (synthesis of empirical framing literature in health behavior).,llm-claude-opus-4-7
openalex:W2143115637,10.1016/j.jesp.2006.06.002,2006,Implementation intentions and the willful pursuit of prosocial goals in negotiations,"Roman Trötschel, Peter M. Gollwitzer",Journal of Experimental Social Psychology,,gain-framing;loss-framing,2,include,"JESP 2006 on implementation intentions in negotiation prosocial-goal pursuit; eligible (experimental, intention manipulation, negotiation outcome).",llm-claude-opus-4-7
openalex:W2005101888,10.1177/107769900708400307,2007,The Relative Persuasive Effect of Gain- versus Loss-Framed Messages: Exploring the Moderating Role of the Desirability of End-States,Xiaoli Nan,Journalism & Mass Communication Quarterly,"A persuasive message can focus on either the advantages of compliance (i.e., gain-framed) or the disadvantages of non-compliance (i.e., loss-framed). Previous findings regarding the relative persuasive effect of gain- versus loss-framed messages have been largely inconsistent. This research suggests that there exist two distinct operationalizations of message framing, with one involving desirable end-states and the other involving undesirable end-states. Through two experiments, this research demonstrates that the desirability of end-states has a systematic impact on the relative persuasiveness of gain- versus loss-framed messages and that the nature of such impact is further dependent upon the audience's issue involvement.",loss-framing,1,include,"Journalism & Mass Comm Quarterly 2007 study on framing × desirability of end-states; eligible (framing manipulation, persuasion outcome).",llm-claude-opus-4-7
openalex:W2022142132,10.1037/0893-164x.21.4.534,2007,Comparing gain- and loss-framed messages for smoking cessation with sustained-release bupropion: A randomized controlled trial.,"Benjamin A. Toll, Stephanie S. O’Malley, Nicole A. Katulak, Ruiyang Wu, Joel A. Dubin, Amy E. Latimer‐Cheung, Boris Meandzija, Tony P. George, Peter Jatlow, Judith L. Cooney, Peter Salovey",Psychology of Addictive Behaviors,"Prospect theory suggests that because smoking cessation is a prevention behavior with a fairly certain outcome, gain-framed messages will be more persuasive than loss-framed messages when attempting to encourage smoking cessation. To test this hypothesis, the authors randomly assigned participants (N=258) in a clinical trial to either a gain- or loss-framed condition, in which they received factually equivalent video and printed messages encouraging smoking cessation that emphasized either the benefits of quitting (gains) or the costs of continuing to smoke (losses), respectively. All participants received open label sustained-release bupropion (300 mg/day) for 7 weeks. In the intent-to-treat analysis, the difference between the experimental groups by either point prevalence or continuous abstinence was not statistically significant. Among 170 treatment completers, however, a significantly higher proportion of participants were continuously abstinent in the gain-framed condition as compared with the loss-framed condition. These data suggest that gain-framed messages may be more persuasive than loss-framed messages in promoting early success in smoking cessation for participants who are engaged in treatment.",gain-framing;loss-framing,2,include,Psychology of Addictive Behaviors 2007 RCT N=258 on gain/loss framing × bupropion smoking cessation; eligible.,llm-claude-opus-4-7
openalex:W2027458062,10.1080/10810730701619695,2007,The Effectiveness of Gain-Framed Messages for Encouraging Disease Prevention Behavior: Is All Hope Lost?,"Amy E. Latimer‐Cheung, Peter Salovey, Alexander J. Rothman",Journal of Health Communication,This commentary is a response to O'Keefe and Jensen's (2007/this issue) meta-analysis of the persuasive effects of gain- and loss-framed messages encouraging disease prevention behaviors. We suggest that the future of message framing is promising with newly emerging approaches to increasing message effectiveness.,gain-framing;loss-framing,2,include,J Health Comm 2007 commentary/methodological response to O'Keefe & Jensen meta-analysis; flag as commentary not empirical — borderline; provisional include for citation chasing the underlying meta.,llm-claude-opus-4-7
openalex:W2049264736,10.1080/13548500701235732,2007,The role of message framing in promoting MMR vaccination: Evidence of a loss-frame advantage,"Purva Abhyankar, Daryl B. O’Connor, Rebecca Lawton",Psychology Health & Medicine,"This study examined the effects of message framing on intentions to obtain the measles, mumps and rubella (MMR) vaccine for one's child and investigated whether Theory of Planned Behaviour (TPB) and perceived outcome efficacy variables mediate and/or moderate message framing effects. One hundred and forty women read either a loss-framed or gain-framed message and then completed measures assessing their intentions to obtain the MMR vaccine for their child, and TPB and outcome efficacy variables. Exposure to the loss frame increased intentions to obtain the MMR vaccine and influenced perceptions of outcome efficacy. This suggests that outcome efficacy, but not other TPB variables may mediate framing effects within the context of MMR vaccination. Message frame, in addition to TPB variables, significantly predicted unique variance in behavioural intentions. These findings are discussed within the context of Prospect Theory, perceived risk and prevention/detection behaviours.",gain-framing;loss-framing,2,include,Psychology Health & Medicine 2007 N=140 study on framing × MMR vaccine intent for child; eligible.,llm-claude-opus-4-7
openalex:W2057777359,10.1037/0278-6133.26.6.745,2007,Using message framing to promote acceptance of the human papillomavirus vaccine.,"Mary A. Gerend, Janet E. Shepherd",Health Psychology,"OBJECTIVE: Use of message framing for encouraging vaccination, an increasingly common preventive health behavior, has received little empirical investigation. The authors examined the relative effectiveness of gain-versus loss-framed messages in promoting acceptance of a vaccine against human papillomavirus (HPV)-a virus responsible for virtually all cases of cervical cancer. DESIGN: Undergraduate women (N = 121) were randomly assigned to read a booklet describing the benefits of receiving (gain-framed message) or the costs of not receiving (loss-framed message) a prophylactic HPV vaccine. After reading the booklet, participants indicated their intent to obtain the HPV vaccine. MAIN OUTCOME MEASURE: A 5-item composite representing intentions to obtain the HPV vaccine. RESULTS: The effect of message framing on HPV vaccine acceptance was moderated by risky sexual behavior and approach avoidance motivation. A loss-framed message led to greater HPV vaccination intentions than a gain framed message but only among participants who had multiple sexual partners and participants who infrequently used condoms. The loss-frame advantage was also observed among participants high in avoidance motivation. CONCLUSION: Findings highlight characteristics of the message recipient that may affect the success of framed messages promoting vaccine acceptance. This study has practical implications for the development of health communications promoting vaccination.",gain-framing;loss-framing,2,include,Health Psych 2007 RCT N=121 on framing × HPV vaccine acceptance in undergraduate women; eligible.,llm-claude-opus-4-7
openalex:W2080571854,10.1016/j.jesp.2007.06.001,2007,Selective exposure and decision framing: The impact of gain and loss framing on confirmatory information search after decisions,"Peter Fischer, Eva Jonas, Dieter Frey, Andreas Kastenmüller",Journal of Experimental Social Psychology,"When people make decisions, they often prefer to receive information that supports rather than conflicts with their decision. To date, this effect has mainly been investigated in the context of decisions about gains, whereas decisions about losses have received less attention. Based on Prospect Theory, we expected information search to be differently affected by whether people previously have decided about gains or losses. Three studies have revealed that selectivity of information search is stronger after gain-framed rather than after loss-framed decision problems. An investigation of the underlying psychological processes revealed that gain decisions are made with increased subjective decision certainty (i.e. they are easier and less effortful to make), which in turn systematically increases confirmatory information search.",gain-framing;loss-framing,3,include,"JESP 2007 three studies on selective-exposure × gain/loss framing in post-decision information search; eligible (experimental, framing, post-decision behavior).",llm-claude-opus-4-7
openalex:W2114823211,10.1080/10810730701615198,2007,The Relative Persuasiveness of Gain-Framed Loss-Framed Messages for Encouraging Disease Prevention Behaviors: A Meta-Analytic Review,"Daniel J. O’Keefe, Jakob D. Jensen",Journal of Health Communication,"A meta-analytic review of 93 studies (N = 21,656) finds that in disease prevention messages, gain-framed appeals, which emphasize the advantages of compliance with the communicator's recommendation, are statistically significantly more persuasive than loss-framed appeals, which emphasize the disadvantages of noncompliance. This difference is quite small (corresponding to r = .03), however, and appears attributable to a relatively large (and statistically significant) effect for messages advocating dental hygiene behaviors. Despite very good statistical power, the analysis finds no statistically significant differences in persuasiveness between gain- and loss-framed messages concerning other preventive actions such as safer-sex behaviors, skin cancer prevention behaviors, or diet and nutrition behaviors.",gain-framing;loss-framing,2,include,"J Health Comm 2007 meta-analysis (93 studies, N=21,656) on gain/loss framing for disease prevention; eligible (meta-analysis).",llm-claude-opus-4-7
