id,doi,year,title,authors,journal,abstract,provenance_techniques,provenance_count,decision,decision_reason,screener
openalex:W2614813011,10.1093/jcr/ucx070,2017,So Close I Can Almost Sense It: The Interplay between Sensory Imagery and Psychological Distance,"Ryan Elder, Ann E. Schlosser, Morgan Poor, Lidan Xu",Journal of Consumer Research,"Across the five sensory modalities we examine an unexplored difference in imagery: psychological distance. In particular, we propose that imagined senses can be psychologically more proximal or distal based on the maximum physical distance typically required for a stimulus to be sensed. Specifically, we propose that imagined senses that require close proximity to the body in order to be sensed (i.e., taste, touch) will feel more psychologically proximal than senses that do not require such close proximity (i.e., hearing, sight). We obtain support for our theoretical framework across a pilot study, four lab studies, and one field study by examining how images evoked using different sensory modalities differentially influence variables shown in past research to vary along psychological distance: (1) the imagined distance between the consumer and the stimulus, (2) product perceptions on other dimensions of psychological distance, and (3) persuasion when matched with other dimensions of psychological distance.",concrete-construal,1,include,"J Consumer Research 2017 five studies on sensory imagery × psychological distance × consumer evaluations; eligible (experimental, construal mechanism, consumer outcome).",llm-claude-opus-4-7
openalex:W2799548047,10.1080/00913367.2018.1452654,2018,The Impact of Psychological Distance and Construal Level on Consumers' Responses to Taboos in Advertising,"Ioannis Theodorakis, Grigorios Painesis",Journal of Advertising,"To date, the use of taboos in advertising has produced mixed results. Such discrepancies require explanation. Relying on construal-level theory and the concept of psychological distance, this research focuses on taboo ads' effects on consumers' responses. The findings from three studies show that for different product categories (Study 1: perfume; Studies 2 and 3: alcohol) and across different taboo types (sex, violence, and a mixture of sex and violence), different distance dimensions (Study 1: spatial; Study 2: social), and different construal-level manipulations (low, high), an increase in the psychological distance (or construal) level attenuates consumers' unfavorable attitudinal and behavioral reactions while a decrease in the psychological distance (or construal) level intensifies consumers' responses. Furthermore, response intensity varies depending on the taboo type used, such that both violent and mixed taboo types produce more negative responses. Finally, gender has an impact, such that women react more negatively than men to different taboos, both across distance dimensions and across distance (construal) levels. A discussion of these findings and their implications, as well as suggestions for future research, concludes the article.",concrete-construal,1,include,"J Advertising 2018 three studies on construal-level theory + psychological distance for taboo ads (perfume, alcohol); eligible (experimental, construal manipulation, consumer-response outcomes).",llm-claude-opus-4-7
openalex:W2915008833,10.1017/s1930297500008731,2018,How far is the suffering? The role of psychological distance and victims’ identifiability in donation decisions,"Tehila Kogut, Ilana Ritov, Enrico Rubaltelli, Nira Liberman",Judgment and Decision Making,"Abstract We are regularly told about people at various locations around the globe, both near and far, who are in distress or in dire need. In the present research, we examined how the prospective donor’s psychological distance from a given victim may interact with the victim’s identification to determine the donor’s willingness to accede to requests for donations to help the victim in question. In three studies, we measured willingness to donate (Studies 1 &amp; 2) and actual donations (Study 3) to identified or unidentified victims, while measuring (Study 1) or manipulating (Studies 2 &amp; 3) the psychological distance between prospective donors and the recipients. Results indicate that increasing the psychological distance between prospective donors and victims decreases willingness to help — but only when the victims are unidentified, not when they are identified. This suggests that victim’s identification mitigates the effect of distance on donor’s willingness to help.",concrete-construal,1,include,"Judgment and Decision Making 2018 three studies on psychological distance × victim identifiability for donation willingness; eligible (experimental, donation outcome per §4.4, construal mechanism).",llm-claude-opus-4-7
openalex:W2916363439,10.1108/jpbm-08-2018-2004,2019,The impact of envy on brand preference: brand storytelling and psychological distance as moderators,Danny Tengti Kao,Journal of Product & Brand Management,"Purpose While envy has been widely explored in psychology literature, theoretical understanding of the effects of envy on consumers’ emotional responses to brands is promising but under explored. Therefore, this study aims to apply cases of envy and psychological distance to consumers to examine whether the style of brand storytelling can moderate brand preference. Design/methodology/approach Three experimental studies were conducted to test the hypotheses. Experiment 1 investigated the effect of envy on consumer evaluations of an advocated brand, through viewing a series of advertisements that varied in brand storytelling styles. A total of 104 working students were randomly assigned to a 2 (brand storytelling: underdog vs top dog) single factorial design. Experiment 2 investigates the effect of envy on consumer evaluations of the advocated brand through viewing advertisements that varied in psychological distance. A total of 108 working students were randomly assigned to a 2 (psychological distance: proximal vs distant) single factorial design. Experiment 3 investigated the effect of envy on evaluations of the brand through viewing advertisements that varied in brand storytelling style and psychological distance. A total of 208 working students were randomly assigned to a 2 (underdog vs top dog) × 2 (proximal vs distant psychological distance) between-subject factorial design. Findings Results demonstrate that for consumers experiencing benign and malicious envy, advertisements characterized by brand storytelling (underdog vs top dog) and psychological distance (proximal vs distant) will elicit differential brand preferences. Originality/value This research takes up the call to address the limited attention given to envy in the context of brand advertising. Specifically, this research aims to explore how consumer envy influences brand preference and the role of moderating effects such as brand storytelling and psychological distance in this context.",concrete-construal,1,include,J Product & Brand Management 2019 on envy × brand storytelling × psychological distance for brand preference; eligible.,llm-claude-opus-4-7
openalex:W2917978880,10.3389/fpsyg.2019.00230,2019,Climate Change From a Distance: An Analysis of Construal Level and Psychological Distance From Climate Change,"Susie Wang, Mark J. Hurlstone, Zoe Leviston, Iain Walker, Carmen Lawrence",Frontiers in Psychology,"= 319), we tested whether construal level and psychological distance from climate change predicted pro-environmental intentions and policy support, and whether manipulating distance and construal increased pro-environmental behaviors such as donations. Results showed that psychological closeness to climate change predicted more engagement in pro-environmental behaviors, while construal level produced inconsistent results, and manipulations of both variables failed to produce increases in pro-environmental behaviors. In contrast with the central tenet of construal level theory, construal level was unrelated to psychological distance in all three studies. Our findings suggest that the hypothesized relationship between construal level and psychological distance may not hold in the context of climate change, and that it may be difficult to change pro-environmental behavior by manipulating these variables.",concrete-construal,1,include,Frontiers in Psychology 2019 N=319 study on psychological distance from climate change × donation behavior; eligible (donation outcome per §4.4).,llm-claude-opus-4-7
openalex:W2944321252,10.1080/02650487.2019.1607649,2019,Text versus pictures in advertising: effects of psychological distance and product type,"Yung Kyun Choi, Sukki Yoon, Kacy Kim, Yeonshin Kim",International Journal of Advertising,"The authors examine effects of marketing messages that use text or pictures for advertising durable or nondurable products appealing to consumers’ perceptions of close versus far psychological distance. In three studies, ads featuring text (pictures) evoke more favourable attitudes and purchase intentions toward products to be purchased in the distant (close) future or at a distant (close) location. In addition, ads featuring text (pictures) evoke more favourable attitudes and purchase intentions for durable (nondurable) goods. The research shows that marketers will be most persuasive if they ensure congruence among message formats, product types, and psychological distance.",concrete-construal,1,include,"Int J Advertising 2019 three studies on text vs pictures in ads × construal level × product type for attitudes/purchase intentions; eligible (experimental, construal, purchase-intention outcome).",llm-claude-opus-4-7
openalex:W2982174257,10.1177/0047287519880000,2019,"The Interplay of Travelers’ Psychological Distance, Language Abstraction, and Message Appeal Type in Social Media Advertising","Saerom Wang, Xinran Lehto",Journal of Travel Research,"Effectiveness of destination advertising to potential tourists has been enhanced with the use of personalized orientation. After an online search for information about a destination, individuals are exposed to advertisements related to the destination on their social media newsfeed. However, further understanding is warranted in terms of how these destination messages should be crafted. Thus, our research aims to uncover how destination advertising design, message appeal type, and language abstraction level interact with a message recipient’s psychological distance to his or her trip to influence consumer response to the advertising. Based on construal level theory, we conducted a scenario-based experiment, using manipulated messages and psychological distance state to assess message effectiveness. The findings show that the type of message design respondents favor can vary either by perceived temporal distance to their travel plans or spatial distance to the travel destination.",concrete-construal,1,include,"J Travel Research 2019 on traveler psychological distance × language abstraction × message-appeal type in social-media ads; eligible (experimental, construal × framing, ad-effectiveness outcome).",llm-claude-opus-4-7
openalex:W3110752310,10.1177/0022242920984492,2020,They’re Just Not That into You: How to Leverage Existing Consumer–Brand Relationships Through Social Psychological Distance,"Scott Connors, Mansur Khamitov, Matthew Thomson, Andrew Perkins",Journal of Marketing,"While prevailing marketing practice is to encourage ever-stronger relationships between consumers and brands, such relationships are rare, and many consumers are relationship-averse or content with the status quo. The authors examine how marketers can more effectively manage existing brand relationships by focusing on the psychological distance between consumers and brands in order to match close (distant) brands with concrete (abstract) language in marketing communications. Through such matching, marketers can create a beneficial mindset-congruency effect leading to more favorable evaluations and behavior, even for brands that are relatively distant to consumers. Study 1 demonstrates the basic mindset-congruency effect, and Study 2 shows that it is capable of affecting donation behaviors. Study 3 documents two brand-level factors (search vs. experience goods, brand stereotypes) that moderate this effect in managerially relevant ways. Study 4 shows that activation of the mindset-congruency effect influences consumers to spend more and that these behaviors are moderated by consumer category involvement. The authors conclude with marketing and theoretical implications.",concrete-construal,1,include,"J Marketing 2020 multiple studies on consumer-brand psychological distance × concrete/abstract language matching; eligible (experimental, construal, consumer-brand outcome).",llm-claude-opus-4-7
openalex:W3196173612,10.1080/13527266.2021.1969588,2021,Should businesses take a stand? Effects of perceived psychological distance on consumers’ expectation and evaluation of corporate social advocacy,"Hao Xu, Eugene Lee, Hyejoon Rim",Journal of Marketing Communications,"Nowadays companies are increasingly engaging in social-political issues. In light of the Construal Level Theory, this study examined the polarizing/depolarizing effects of perceived psychological distance on consumers’ expectation of corporate social advocacy and evaluations among consumers from different partisan identities. A between-subjects experiment (N = 296) with a continuous independent variable – perceived psychological distance – was employed. The study found that consumers with a closer perceived psychological distance to the company tended to have a higher expectation of corporate social advocacy. However, perceptions of psychological distance resulted in mixed effects regarding people’s attitudes and buycott/boycott intentions, where consumer-company identification mediated these relationships. Theoretical and practical implications are discussed.",concrete-construal,1,include,J Marketing Communications 2021 N=296 between-subjects experiment on psychological distance × corporate social advocacy on consumer expectation/evaluation; eligible.,llm-claude-opus-4-7
openalex:W3210019465,10.1080/02650487.2021.1982529,2021,AI-powered recommendations: the roles of perceived similarity and psychological distance on persuasion,"Jungyong Ahn, Jungwon Kim, Yongjun Sung",International Journal of Advertising,"Artificial intelligence (AI) plays various roles in our daily lives, such as personal assistant, salesperson, and virtual counselors; thus, it stands out in various fields as a recommendation agent. This study explored the effects of perceived similarity and psychological distance on the persuasion of AI recommendation agents through two experiments. Results of Experiment 1 elucidated that individuals feel more psychologically distant when they interact with AI recommendation agents than with human agents as a result of a different level of perceived similarity. Furthermore, psychological distance plays a mediating role in determining the effectiveness of desirability- vs. feasibility-focused messages in health-related issues. In Experiment 2, we manipulated the AI speaker's level of perceived similarity via anthropomorphism and found that the AI's recommendation with secondary (vs. primary) features is more effective when AI is humanized, and the reverse was found in non-humanized AI conditions. Both theoretical and managerial implications are provided.",concrete-construal,1,include,"Int J Advertising 2021 two experiments on AI recommendation × perceived similarity × psychological distance for persuasion; eligible (experimental, construal, persuasion outcome in commercial setting).",llm-claude-opus-4-7
openalex:W4306929524,10.1108/itp-02-2022-0091,2022,"Consumers' purchase intentions in social commerce: the role of social psychological distance, perceived value, and perceived cognitive effort",Xue Yang,Information Technology and People,"Purpose Electronic word-of-mouth (eWOM) has become one of the most influential information sources for consumers' purchase decision-making. Based on construal-level theory and from the perspective of cognitive effort, this study investigated the effects of eWOM social media types and conflicting eWOM on consumers' purchase intentions and validated the mediation role of social psychological distance, perceived value, and perceived cognitive effort. Design/methodology/approach Two scenario-based experiments were conducted to validate the research model. Specifically, a 2 (eWOM social media type: strong-tie vs weak-tie) × 2 (conflicting eWOM: with vs without) between-subjects design was used. ANOVA, multiple regression analysis with PROCESS, and partial least squares (PLS) were employed to test the hypotheses. Findings The results showed that eWOM social media types had significant effects on both social psychological distance and perceived value. The significant chain mediating effects of social psychological distance and perceived value between eWOM social media types and consumers' purchase intentions were found. In addition, conflicting eWOM had significant effects on both perceived value and perceived cognitive effort. Indirect effects of conflicting eWOM on purchase intention through perceived cognitive effort were discovered. Originality/value These results contribute to the eWOM literature by investigating the influences of eWOM social media types and conflicting eWOM on consumers' purchase intentions. They also contribute to construal-level theory by extending its applicability to the field of eWOM.",concrete-construal,1,include,Information Technology and People 2022 on consumers' purchase intentions in social commerce × psychological distance × cognitive effort; eligible.,llm-claude-opus-4-7
doi:10.3389/fpsyg.2023.1166092,10.3389/fpsyg.2023.1166092,2023,The effect of partitioned framing vs. all-inclusive framing of donation amount on prosocial behavior: focus on the moderation effect of psychological characteristics,"Eun Young Lee, Kyounghee Chu",Frontiers in Psychology,"Despite numerous studies on individual charitable donations and cause-related marketing have been conducted, the framing of the donation amount has not been studied. This research suggests that people's intention to donate to charity differs depending on whether the donation amount is framed as all-inclusive or partitioned. The main effect of partitioned framing was moderated by individual differences in the need for cognition and regulatory focus. The results of our research are threefold. First, people responded more positively to engage in prosocial behavior in the partitioned donation amount condition than in the all-inclusive condition, even when the total amounts were the same. Second, the framing effect of the donation amount differed according to the need for cognition. Individuals with a high need for cognition (NFC) had a higher intention to donate in the partitioned donation amount condition than in the all-inclusive condition, while individuals with low NFC did not show differences in either condition. Third, the framing effect of the donation amount differed according to regulatory focus. Prevention-focused individuals were more willing to donate in the partitioned condition than in the all-inclusive condition, while promotion-focused individuals did not show differences in either condition. In addition, the interaction of framing and regulatory focus on donation intention was mediated by the perceived authenticity of the donation organization. This research has several academic and practical implications for effective corporate social responsibility activities.",concrete-construal,1,include,"Frontiers in Psychology 2023 on partitioned vs all-inclusive framing × donation × psychological characteristics; eligible (experimental, framing, donation outcome).",llm-claude-opus-4-7
openalex:W4401871540,10.1016/j.jbusres.2024.114916,2024,The role of psychological distance and construal level in explaining the effectiveness of human-like vs. cartoon-like virtual influencers,"Claudia Franke, Andrea Groeppel‐Klein",Journal of Business Research,"• Human-like VIs are associated with higher trustworthiness, while cartoon-like VIs are perceived more novel. • Psychological distance is greater towards a cartoon-like than a human-like VI. • Psychological distance reduces trustworthiness and strengthens novelty perception. • Message focus on desirability aspects can enhance the positive effect of psychological distance on novelty. • Once consumers become accustomed to cartoon-like VIs, they no longer evoke higher novelty. Computer-generated virtual influencers (VIs) are increasingly used in advertising as there are many advantages. In four experimental studies, two types of VIs and their impact on advertising effectiveness are compared. Key findings are that highly human-like VIs lead to higher trustworthiness, while a more cartoon-like appearance increases novelty. The reasoning behind the varying evaluation of VI types is explored through the lens of psychological distance and construal level theory, suggesting that appropriate message focus enhances the influencers’ benefits as a moderator. It is further shown that different cultural settings play an important role for VI perception, finding that the cartoon-influencer’s novelty effect is restricted to consumer groups low in VI familiarity. The studies contribute to the growing literature on VI effectiveness, delivering a theoretical underpinning for their assessment. Managerially, it is concluded that both cartoon-like and human-like VIs can be successful endorsers, but under careful consideration of various factors.",concrete-construal,1,include,"J Business Research 2024 experiment on virtual influencers × psychological distance × trustworthiness; eligible (experimental, construal, consumer-perception outcome).",llm-claude-opus-4-7
doi:10.1002/nvsm.70005,10.1002/nvsm.70005,2025,Is Concrete Framing More Effective in Enticing Donations? The Impacts of Donation Requests and Identified Beneficiary on the Effectiveness of Concrete Framing,Yingyang Zhang,Journal of Philanthropy,"ABSTRACT
                  Previous research has shown that concrete‐framed fundraising goals are more effective at eliciting donations. This study extends these findings by exploring the boundaries of the concrete framing effect. Across three experiments, our results indicate that concrete framing positively influences donations by enhancing message elaboration, which in turn increases empathy and, consequently, willingness to donate. However, the impact of this framing is moderated by the size of the donation request and the identification of the beneficiary. These findings provide valuable insights for charities and nonprofits on how to craft fundraising messages that maximize cognitive and emotional engagement with potential donors.",concrete-construal,1,include,"Journal of Philanthropy 2025 three experiments on concrete framing × donation effectiveness; eligible (experimental, construal framing, donation outcome).",llm-claude-opus-4-7
doi:10.3390/jtaer20020130,10.3390/jtaer20020130,2025,Concrete or Abstract? The Impact of Green Advertising Appeals and Information Framing on Consumer Responses,"Jiahong Yu, Xixiang Sun, Ying Huang, Yige Jia",Journal of Theoretical and Applied Electronic Commerce Research,"Green advertising messages often face challenges of abstraction and outcome ambiguity. To address this, we apply the framing effect theory to explore how concrete versus abstract expressions in green advertising interact with consumer perceptions. Drawing on the Stereotype Content Model (SCM), we propose a congruence framework: concrete messages align with competence appeals, while abstract messages align with warmth appeals. Through two experiments, we demonstrate that such congruence significantly enhances green purchase intention. Experiment 1 establishes the interaction effect between message framing (concrete vs. abstract) and appeal type (competence vs. warmth), revealing that concrete–competence and abstract–warmth pairings outperform mismatched conditions. Experiment 2 further validates advertising attitudes as a mediator and product involvement as a moderator, clarifying boundary conditions. These findings advance the theoretical understanding of framing effects in sustainability communication and offer actionable strategies for marketers: aligning message specificity (concrete/abstract) with appeal dimensions (competence/warmth) can amplify consumer engagement, particularly when tailored to product contexts.",concrete-construal,1,include,"J Theoretical and Applied Electronic Commerce 2025 two experiments on concrete vs abstract green ad messages × consumer responses; eligible (experimental, construal, consumer-response outcome).",llm-claude-opus-4-7
