id,doi,year,title,authors,journal,abstract,provenance_techniques,provenance_count,decision,decision_reason,screener
openalex:W2000555506,10.1006/obhd.1999.2841,1999,"Anchoring, Activation, and the Construction of Values","Gretchen B. Chapman, Eric J. Johnson",Organizational Behavior and Human Decision Processes,,extreme-anchor,1,include,OBHDP 1999 on anchoring × activation × value construction; eligible.,llm-claude-opus-4-7
openalex:W2130953635,10.1006/jesp.1998.1364,1999,Hypothesis-Consistent Testing and Semantic Priming in the Anchoring Paradigm: A Selective Accessibility Model,"Thomas Mussweiler, Fritz Strack",Journal of Experimental Social Psychology,,extreme-anchor,1,include,JESP 1999 on hypothesis-consistent testing in anchoring; eligible.,llm-claude-opus-4-7
openalex:W1992970544,10.1177/01461672002611010,2000,Overcoming the Inevitable Anchoring Effect: Considering the Opposite Compensates for Selective Accessibility,"Thomas Mussweiler, Fritz Strack, Tim Pfeiffer",Personality and Social Psychology Bulletin,"Anchoring effects—the assimilation of a numeric estimate to a previously considered standard—have proved to be remarkably robust. Results of two studies, however, demonstrate that anchoring can be reduced by applying a consider-the-opposite strategy. Based on the Selective Accessibility Model, which assumes that anchoring is mediated by the selectively increased accessibility of anchor-consistent knowledge, the authors hypothesized that increasing the accessibility of anchor-inconsistent knowledge mitigates the effect. Considering the opposite (i.e., generating reasons why an anchor is inappropriate) fulfills this objective and consequently proves to be a successful corrective strategy. In a real-world setting using experts as participants, Study 1 dem-onstrated that listing arguments that speak against a provided anchor value reduces the effect. Study 2 further revealed that the effects of anchoring and considering the opposite are additive.",extreme-anchor,1,include,PSPB 2000 two studies on anchoring + consider-the-opposite mitigation; eligible.,llm-claude-opus-4-7
openalex:W2146161689,10.1111/1467-9280.00372,2001,Putting Adjustment Back in the Anchoring and Adjustment Heuristic: Differential Processing of Self-Generated and Experimenter-Provided Anchors,"Nicholas Epley, Thomas Gilovich",Psychological Science,"People's estimates of uncertain quantities are commonly influenced by irrelevant values. These anchoring effects were originally explained as insufficient adjustment away from an initial anchor value. The existing literature provides little support for the postulated process of adjustment, however, and a consensus that none takes place seems to be emerging. We argue that this conclusion is premature, and we present evidence that insufficient adjustment produces anchoring effects when the anchors are self-generated. In Study 1, participants' verbal reports made reference to adjustment only, from self-generated anchors. In Studies 2 and 3, participants induced to accept values by nodding their heads gave answers that were closer to an anchor (i.e., they adjusted less) than participants induced to deny values by shaking their heads--again, only when the anchor was self-generated. These results suggest it is time to reintroduce anchoring and adjustment as an explanation for some judgments under uncertainty.",extreme-anchor,1,include,"Psych Science 2001 anchoring-and-adjustment experiments differentiating self-generated vs experimenter-provided anchors; eligible (experimental, anchoring mechanism, judgment outcome).",llm-claude-opus-4-7
openalex:W2149774959,10.1006/jesp.2000.1431,2001,Implications of Attitude Change Theories for Numerical Anchoring: Anchor Plausibility and the Limits of Anchor Effectiveness,"Duane T. Wegener, Richard E. Petty, Brian Detweiler–Bedell, W. Blair G. Jarvis",Journal of Experimental Social Psychology,,extreme-anchor,1,include,"JESP 2001 on attitude-change theories implications for numerical anchoring; eligible (experimental, anchoring, judgment outcome).",llm-claude-opus-4-7
openalex:W2011749266,10.1177/0146167205282152,2005,Playing Dice With Criminal Sentences: The Influence of Irrelevant Anchors on Experts’ Judicial Decision Making,"Birte Englich, Thomas Mussweiler, Fritz Strack",Personality and Social Psychology Bulletin,"Judicial sentencing decisions should be guided by facts, not by chance. The present research however demonstrates that the sentencing decisions of experienced legal professionals are influenced by irrelevant sentencing demands even if they are blatantly determined at random. Participating legal experts anchored their sentencing decisions on a given sentencing demand and assimilated toward it even if this demand came from an irrelevant source (Study 1), they were informed that this demand was randomly determined (Study 2), or they randomly determined this demand themselves by throwing dice (Study 3). Expertise and experience did not reduce this effect. This sentencing bias appears to be produced by a selective increase in the accessibility of arguments that are consistent with the random sentencing demand: The accessibility of incriminating arguments was higher if participants were confronted with a high rather than a low anchor (Study 4). Practical and theoretical implications of this research are discussed.",extreme-anchor,1,include,"PSPB 2005 on judicial sentencing × irrelevant random anchors; eligible (experimental, anchoring mechanism, decision outcome — judicial decisions are decisions made by professional experts under information; meets §2.7 lab-judgment criterion).",llm-claude-opus-4-7
openalex:W2107576603,10.1002/bdm.495,2005,When effortful thinking influences judgmental anchoring: differential effects of forewarning and incentives on self-generated and externally provided anchors,"Nicholas Epley, Thomas Gilovich",Journal of Behavioral Decision Making,"Two experiments examined the impact of financial incentives and forewarnings on judgmental anchoring effects, or the tendency for judgments of uncertain qualities to be biased in the direction of salient anchor values. Previous research has found no effect of either manipulation on the magnitude of anchoring effects. We argue, however, that anchoring effects are produced by multiple mechanisms—one involving an effortful process of adjustment from “self-generated” anchors, and another involving the biased recruitment of anchor-consistent information from “externally provided” anchors—and that only the former should be influenced by incentives and forewarning. Two studies confirmed these predictions, showing that responses to “self-generated” anchors are influenced by both incentives and forewarnings whereas responses to “externally provided” anchors are not. Discussion focuses on the implications of these effects for debiasing efforts. Copyright © 2005 John Wiley & Sons, Ltd.",extreme-anchor,1,include,"J Behavioral Decision Making 2005 two experiments on financial-incentive/forewarning × judgmental anchoring (self-generated vs externally provided); eligible (experimental, anchoring, judgment outcome).",llm-claude-opus-4-7
openalex:W2052618511,10.1111/j.1467-9280.2006.01704.x,2006,The Anchoring-and-Adjustment Heuristic,"Nicholas Epley, Thomas Gilovich",Psychological Science,"One way to make judgments under uncertainty is to anchor on information that comes to mind and adjust until a plausible estimate is reached. This anchoring-and-adjustment heuristic is assumed to underlie many intuitive judgments, and insufficient adjustment is commonly invoked to explain judgmental biases. However, despite extensive research on anchoring effects, evidence for adjustment-based anchoring biases has only recently been provided, and the causes of insufficient adjustment remain unclear. This research was designed to identify the origins of insufficient adjustment. The results of two sets of experiments indicate that adjustments from self-generated anchor values tend to be insufficient because they terminate once a plausible value is reached (Studies 1a and 1b) unless one is able and willing to search for a more accurate estimate (Studies 2a-2c).",extreme-anchor,1,include,"Psychological Science 2006 anchoring-and-adjustment heuristic empirical paper; eligible (experimental, anchoring mechanism, judgment outcome).",llm-claude-opus-4-7
pmid:25603375,10.1037/pspi0000016,2015,Tandem anchoring: informational and politeness effects of range offers in social exchange.,"Ames DR, Mason MF",Journal of personality and social psychology,,extreme-anchor,1,include,"JPSP 2015 PMID on tandem anchoring × range offers in social exchange; eligible (experimental, anchoring with range, exchange outcome).",llm-claude-opus-4-7
pmid:32903292,10.3389/fpsyg.2020.02022,2020,"Influence of the Framing Effect, Anchoring Effect, and Knowledge on Consumers' Attitude and Purchase Intention of Organic Food.","Shan L, Diao H, Wu L",Frontiers in psychology,,extreme-anchor,1,include,"Frontiers in Psychology 2020 PMID on framing + anchoring × consumer attitude/purchase intent for organic food; eligible (experimental, two mechanisms, purchase outcome).",llm-claude-opus-4-7
pmid:35211062,10.3389/fpsyg.2022.794135,2022,An Experimental Study on Anchoring Effect of Consumers' Price Judgment Based on Consumers' Experiencing Scenes.,"Zong Y, Guo X",Frontiers in psychology,,extreme-anchor,1,include,"Frontiers in Psychology 2022 PMID — experimental study on anchoring effect of consumers' price judgment in scenes; eligible (experimental, anchoring, consumer pricing decision).",llm-claude-opus-4-7
pmid:35432133,10.3389/fpsyg.2022.859959,2022,A Matching Study on the Influence of Advertised Information Expression and Product Type on Consumer Purchase Intention.,"Yang Q, Liu S, Li Y, Kang H",Frontiers in psychology,,extreme-anchor,1,include,Frontiers in Psychology 2022 PMID on advertised information × product type × purchase intent (anchoring relevance); eligible.,llm-claude-opus-4-7
